system|artal_start|artal_slut|organisationsnummer|foretagsnummer|personnummer|anstallningsnummer|transaktion_id|utbetalningsgrupp_id|utbetalningsgrupp_namn|lonekorningsnummer|personalkategori|loneart_kod|loneart_namn|datumstart|datumslut|omfattning_procent|antal|enhet|apris|belopp_sek|transaktionsrad_text
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-5666|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2022-02|MÅN|615|Fp-tillägg 10% 180 dgr|2022-02-01T00:00|2022-02-28T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2022-02|MÅN|110|Lönetillägg|2022-02-01T00:00|2022-02-28T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2022-02|MÅN|924|Nettolöneavdrag|2022-02-01T00:00|2022-02-28T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2022-02|MÅN|930|Utmätning|2022-02-01T00:00|2022-02-28T00:00|0|0||0|-12733|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2022-02|MÅN|696|Pension, löneväxling|2022-02-01T00:00|2022-02-28T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-11359|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2022-02|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|625|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2022-02|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-625|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2022-02|UPPDR|85|Arvode A-Sink socavg|2022-02-01T00:00|2022-02-28T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2022-02|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-01T00:00|2022-02-28T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2022-02|MÅN|81|Uppehållslöneavdrag|2022-02-01T00:00|2022-02-28T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2022-02|MÅN|912|Skatt|||0|0||0|-5235|
Flex Lön|1973|2022|123456-7890|923|            |315|1|1|Månadsutbetalning|2022-02|MÅN|70|Månadslön|2022-02-26T00:00|2022-02-28T00:00|100|3||892.857142857143|2679|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|42000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-11037|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2022-03|MÅN|110|Lönetillägg|2022-03-01T00:00|2022-03-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2022-03|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-7759|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-9259|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2022-03|MÅN|110|Lönetillägg|2022-03-01T00:00|2022-03-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-8769|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-8909|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-18256|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2022-03|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|11625|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2022-03|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-11625|
Flex Lön|1973|2022|123456-7890|923|            |150|1|1|Månadsutbetalning|2022-03|UPPDR|994|Bruttoskuld fr föreg lön|||0|0||0|-4|
Flex Lön|1973|2022|123456-7890|923|            |150|2|1|Månadsutbetalning|2022-03|UPPDR|995|Bruttoskuld till n lön|||0|0||0|4|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|34000|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-8559|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|40000|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|80|0||0|27000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2022-03|MÅN|30|80/90/100 modell, debet|2022-03-01T00:00|2022-03-31T00:00|0|0||0|3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2022-03|MÅN|31|80/90/100 modell, kredit|2022-03-01T00:00|2022-03-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-6343|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2022-03|MÅN|547|Semers vid < 40%|2022-03-01T00:00|2022-03-31T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2022-03|MÅN|570|Semesteravdr under 40 %|2022-03-01T00:00|2022-03-31T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-5666|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2022-03|MÅN|615|Fp-tillägg 10% 180 dgr|2022-03-01T00:00|2022-03-31T00:00|0|0|kdgr|105.357142857143|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2022-03|MÅN|110|Lönetillägg|2022-03-01T00:00|2022-03-31T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2022-03|MÅN|924|Nettolöneavdrag|2022-03-01T00:00|2022-03-31T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2022-03|MÅN|930|Utmätning|2022-03-01T00:00|2022-03-31T00:00|0|0||0|-12733|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2022-03|MÅN|696|Pension, löneväxling|2022-03-01T00:00|2022-03-31T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-11359|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2022-03|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|625|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2022-03|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-625|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2022-03|UPPDR|85|Arvode A-Sink socavg|2022-03-01T00:00|2022-03-31T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2022-03|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2022-03|MÅN|81|Uppehållslöneavdrag|2022-03-01T00:00|2022-03-31T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2022-03|MÅN|912|Skatt|||0|0||0|-5235|
Flex Lön|1973|2022|123456-7890|923|            |315|1|1|Månadsutbetalning|2022-03|MÅN|70|Månadslön|2022-03-01T00:00|2022-03-31T00:00|100|0||0|25000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|42000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-11037|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2022-04|MÅN|110|Lönetillägg|2022-04-01T00:00|2022-04-30T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2022-04|MÅN|696|Pension, löneväxling|||0|0||0|-550|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|2|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|32000|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-7759|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19540823-0687|40|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|36000|
Flex Lön|1973|2022|123456-7890|923|19610514-0666|60|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-9259|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|32500|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|2|1|Månadsutbetalning|2022-04|MÅN|110|Lönetillägg|2022-04-01T00:00|2022-04-30T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19511206-0677|80|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-8769|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|19960526-0687|90|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-8909|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|56000|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-18256|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|3|1|Månadsutbetalning|2022-04|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|11625|
Flex Lön|1973|2022|123456-7890|923|19781008-0684|100|4|1|Månadsutbetalning|2022-04|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-11625|
Flex Lön|1973|2022|123456-7890|923|            |150|1|1|Månadsutbetalning|2022-04|UPPDR|994|Bruttoskuld fr föreg lön|||0|0||0|-4|
Flex Lön|1973|2022|123456-7890|923|            |150|2|1|Månadsutbetalning|2022-04|UPPDR|995|Bruttoskuld till n lön|||0|0||0|4|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|34000|
Flex Lön|1973|2022|123456-7890|923|19880121-0694|160|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-8559|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|40000|
Flex Lön|1973|2022|123456-7890|923|19860214-3102|170|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|80|0||0|27000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|2|1|Månadsutbetalning|2022-04|MÅN|30|80/90/100 modell, debet|2022-04-01T00:00|2022-04-30T00:00|0|0||0|3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|3|1|Månadsutbetalning|2022-04|MÅN|31|80/90/100 modell, kredit|2022-04-01T00:00|2022-04-30T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19411129-0674|300|4|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-6343|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|30|0||0|7500|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|2|1|Månadsutbetalning|2022-04|MÅN|547|Semers vid < 40%|2022-04-01T00:00|2022-04-30T00:00|0|0||0|972|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|3|1|Månadsutbetalning|2022-04|MÅN|570|Semesteravdr under 40 %|2022-04-01T00:00|2022-04-30T00:00|0|0|kdgr|0|0|
Flex Lön|1973|2022|123456-7890|923|19970823-0637|301|4|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-2541|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|75|0||0|24750|
Flex Lön|1973|2022|123456-7890|923|19630814-0604|303|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-5666|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|29500|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|2|1|Månadsutbetalning|2022-04|MÅN|615|Fp-tillägg 10% 180 dgr|2022-04-01T00:00|2022-04-30T00:00|0|0|kdgr|95.1612903225806|0|
Flex Lön|1973|2022|123456-7890|923|19950608-3105|304|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-7144|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|24000|
Flex Lön|1973|2022|123456-7890|923|20010815-0657|305|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|2|1|Månadsutbetalning|2022-04|MÅN|110|Lönetillägg|2022-04-01T00:00|2022-04-30T00:00|0|0||0|5000|
Flex Lön|1973|2022|123456-7890|923|20040506-0641|306|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-10659|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|2|1|Månadsutbetalning|2022-04|MÅN|924|Nettolöneavdrag|2022-04-01T00:00|2022-04-30T00:00|0|0||0|-150|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|3|1|Månadsutbetalning|2022-04|MÅN|930|Utmätning|2022-04-01T00:00|2022-04-30T00:00|0|0||0|-12733|
Flex Lön|1973|2022|123456-7890|923|20061125-0606|307|4|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|45000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|2|1|Månadsutbetalning|2022-04|MÅN|696|Pension, löneväxling|2022-04-01T00:00|2022-04-30T00:00|0|0||0|-3000|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-11359|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|4|1|Månadsutbetalning|2022-04|MÅN|926|TPA18 >7,5 Ibb|||0|0||0|625|
Flex Lön|1973|2022|123456-7890|923|19691208-0618|308|5|1|Månadsutbetalning|2022-04|MÅN|927|Avdrag TPA18 >7,5 Ibb|||0|0||0|-625|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|30000|
Flex Lön|1973|2022|123456-7890|923|19720817-3174|309|2|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-7267|
Flex Lön|1973|2022|123456-7890|923|19710207-3140|310|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|35000|
Flex Lön|1973|2022|123456-7890|923|            |311|1|1|Månadsutbetalning|2022-04|UPPDR|85|Arvode A-Sink socavg|2022-04-01T00:00|2022-04-30T00:00|0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|            |311|2|1|Månadsutbetalning|2022-04|UPPDR|917|Skatt A-Sink|||0|0||0|0|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|26000|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|2|1|Månadsutbetalning|2022-04|MÅN|81|Uppehållslöneavdrag|2022-04-01T00:00|2022-04-30T00:00|0|0||0|-2600|
Flex Lön|1973|2022|123456-7890|923|19690326-0609|312|3|1|Månadsutbetalning|2022-04|MÅN|912|Skatt|||0|0||0|-5235|
Flex Lön|1973|2022|123456-7890|923|            |315|1|1|Månadsutbetalning|2022-04|MÅN|70|Månadslön|2022-04-01T00:00|2022-04-30T00:00|100|0||0|25000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|1|1|Månadsutbetalning|2022-05|MÅN|70|Månadslön|2022-05-01T00:00|2022-05-31T00:00|100|0||0|42000|
Flex Lön|1973|2022|123456-7890|923|19700712-3180|1|2|1|Månadsutbetalning|2022-05|MÅN|912|Skatt|||0|0||0|-11037|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|1|1|Månadsutbetalning|2022-05|MÅN|70|Månadslön|2022-05-01T00:00|2022-05-31T00:00|100|0||0|22000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|2|1|Månadsutbetalning|2022-05|MÅN|110|Lönetillägg|2022-05-01T00:00|2022-05-31T00:00|0|0||0|2000|
Flex Lön|1973|2022|123456-7890|923|19640814-0678|20|3|1|Månadsutbetalning|2022-05|MÅN|912|Skatt|||0|0||0|-5420|
Flex Lön|1973|2022|123456-7890|923|19670626-0640|30|1|1|Månadsutbetalning|2022-05|MÅN|696|Pension, löneväxling|||0|0||0|-550|
